scorer,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice
individuals,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand
bodyparts,thumbStart,thumbStart,thumbEnd,thumbEnd,indexStart,indexStart,indexEnd,indexEnd,middleStart,middleStart,middleEnd,middleEnd,ringStart,ringStart,ringEnd,ringEnd,littleStart,littleStart,littleEnd,littleEnd,thumbStart,thumbStart,thumbEnd,thumbEnd,indexStart,indexStart,indexEnd,indexEnd,middleStart,middleStart,middleEnd,middleEnd,ringStart,ringStart,ringEnd,ringEnd,littleStart,littleStart,littleEnd,littleEnd
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\Pil05\img007.png,479.2240356083087,135.9564020771512,432.7685459940654,232.6596661721067,541.7967359050447,226.9712388724035,530.4198813056382,359.701209198813,591.0964391691396,227.91931008902066,606.2655786350151,382.4549183976261,639.4480712166173,228.86738130563793,681.1632047477747,365.3896364985163,690.6439169139469,210.85402818991088,756.0608308605345,296.1804376854599,300.986646884273,125.52761869436188,363.55934718100895,207.06174332344204,263.06379821958456,195.6848887240355,295.2982195845697,320.8302893175074,225.1409495548961,200.42524480712154,250.73887240356083,325.57064540059343,191.0103857566765,187.1522477744806,201.43916913946583,303.76500741839754,159.7240356083085,172.93117952522243,159.7240356083085,254.4653041543026
labeled-data\Pil05\img048.png,480.17210682492595,149.22939910979215,433.7166172106826,254.4653041543026,546.5370919881307,250.6730192878337,538.9525222551931,381.5068471810089,596.7848664688429,257.3095178041542,611.9540059347182,403.3124851632047,646.084569732938,246.88073442136488,688.7477744807125,380.55877596439166,686.851632047478,220.334740356083,759.8531157270033,309.4534347181008,294.35014836795256,148.281327893175,344.5979228486647,235.50387982195838,257.3753709198813,214.6463130563797,299.09050445103856,344.53206973293766,227.0370919881305,227.91931008902066,252.63501483679522,354.960853115727,193.8545994065281,220.334740356083,205.23145400593467,334.1032863501483,159.7240356083085,194.73681750741827,160.67210682492572,285.75165430267054
labeled-data\Pil05\img057.png,483.0163204747776,153.021683976261,437.5089020771514,254.4653041543026,542.7448071216618,253.51723293768538,538.9525222551931,380.55877596439166,599.6290801186944,257.3095178041542,611.9540059347182,403.3124851632047,647.0326409495551,250.67301928783377,690.6439169139469,382.4549183976261,696.33234421365,225.07509643916904,762.6973293768549,309.4534347181008,309.5192878338279,152.07361275964382,376.83234421364995,219.38666913946577,258.3234421364985,215.59438427299693,278.23293768545994,354.960853115727,226.08902077151333,231.71159495548955,252.63501483679522,353.06471068249255,195.75074183976255,218.43859792284854,206.1795252225519,331.2590727002967,166.360534124629,206.11367210682482,162.56824925816017,282.90744065281893
labeled-data\Pil05\img074.png,484.91246290801195,164.39853857566754,437.5089020771514,255.41337537091982,546.5370919881307,248.77687685459932,540.8486646884276,384.35106083086055,599.6290801186944,258.25758902077143,615.7462908011871,406.1566988130563,644.1884272997036,247.8288056379821,693.4881305637984,382.4549183976261,690.6439169139469,224.12702522255182,766.4896142433238,315.1418620178041,305.72700296735906,153.021683976261,381.57270029673595,226.02316765578627,266.8560830860534,220.334740356083,307.6231454005935,345.4801409495549,227.98516320474772,226.9712388724035,249.7908011869436,362.54542284866466,197.646884272997,226.02316765578627,206.1795252225519,335.99942878338277,167.30860534124622,207.06174332344204,162.56824925816017,287.647796735905
labeled-data\Pil05\img093.png,476.37982195845706,164.39853857566754,437.5089020771514,255.41337537091982,543.6928783382791,249.72494807121655,538.9525222551931,381.5068471810089,599.6290801186944,254.4653041543026,612.9020771513356,399.5202002967359,644.1884272997036,246.88073442136488,691.591988130564,378.6626335311572,693.4881305637984,221.2828115727002,763.645400593472,310.40150593471805,303.8308605341246,141.6448293768545,374.9362017804155,220.334740356083,255.4792284866469,205.1656008902076,303.8308605341246,339.79171364985154,225.1409495548961,219.38666913946577,257.3753709198813,353.06471068249255,195.75074183976255,226.02316765578627,198.59495548961416,333.1552151335311,168.25667655786344,206.11367210682482,163.5163204747774,282.90744065281893
labeled-data\Pil05\img113.png,473.5356083086055,155.86589762611266,434.66468842729984,246.88073442136488,543.6928783382791,249.72494807121655,536.1083086053413,372.974206231454,594.8887240356084,251.62109050445093,611.9540059347182,393.8317729970326,641.3442136498518,240.24423590504443,688.7477744807125,376.7664910979228,684.0074183976265,210.85402818991088,761.7492581602378,306.6092210682492,307.6231454005935,141.6448293768545,373.9881305637983,214.6463130563797,268.75222551928783,212.75017062314532,300.986646884273,330.3110014836795,231.77744807121655,224.12702522255182,259.2715133531157,347.37628338278927,199.5430267062314,215.59438427299693,213.76409495548955,324.6225741839762,166.360534124629,195.6848887240355,155.93175074183966,271.5305860534124
labeled-data\Pil05\img125.png,476.37982195845706,148.28132789317493,437.5089020771514,240.24423590504443,549.3813056379825,237.40002225519277,538.0044510385758,369.1819213649851,594.8887240356084,243.08844955489604,611.0059347181011,391.9356305637982,642.2922848664691,234.55580860534116,687.7997032640951,372.974206231454,687.7997032640951,209.90595697329366,760.8011869436205,300.92079376854593,306.6750741839763,127.42376112759632,374.9362017804155,211.8020994065281,264.959940652819,200.42524480712154,298.1424332344214,327.4667878338278,231.77744807121655,214.6463130563797,257.3753709198813,338.8436424332344,199.5430267062314,208.95788575667643,212.81602373887233,318.93414688427293,162.56824925816017,182.41189169139454,120.85311572700289,271.5305860534124
labeled-data\Pil05\img142.png,473.5356083086055,142.5929005934717,435.61275964391706,237.40002225519277,541.7967359050447,230.76352373887232,538.9525222551931,365.3896364985163,598.6810089020773,242.14037833827882,611.0059347181011,388.1433456973293,647.9807121661722,236.4519510385756,686.851632047478,367.2857789317507,692.5400593471813,208.95788575667643,760.8011869436205,296.1804376854599,300.0385756676558,135.008330860534,339.85756676557867,220.334740356083,263.06379821958456,201.37331602373877,298.1424332344214,324.6225741839762,230.8293768545994,212.75017062314532,256.42729970326405,334.1032863501483,200.4910979228486,210.85402818991088,215.660237388724,317.9860756676557,166.360534124629,183.35996290801177,150.2433234421364,258.25758902077143
labeled-data\Pil05\img154.png,474.4836795252226,148.28132789317493,439.40504451038584,237.40002225519277,546.5370919881307,237.40002225519277,539.9005934718102,366.3377077151335,595.8367952522258,241.19230712166166,611.9540059347182,384.35106083086055,644.1884272997036,234.55580860534116,689.6958456973296,365.3896364985163,692.5400593471813,205.1656008902076,762.6973293768549,299.0246513353115,307.6231454005935,122.68340504451027,381.57270029673595,198.52910237388716,265.90801186943617,195.6848887240355,282.973293768546,341.687856083086,233.673590504451,208.95788575667643,258.3234421364985,335.05135756676555,201.43916913946583,203.2694584569732,216.60830860534122,315.1418620178041,170.15281899109783,180.51574925816016,152.13946587537083,256.361446587537
labeled-data\Pil05\img178.png,480.17210682492595,149.22939910979215,441.3011869436203,238.34809347181,552.225519287834,225.07509643916904,542.7448071216618,362.54542284866466,598.6810089020773,232.6596661721067,615.7462908011871,383.4029896142433,647.9807121661722,233.60773738872393,693.4881305637984,364.4415652818991,697.2804154302673,206.11367210682482,764.5934718100893,298.0765801186943,311.41543026706233,132.16411721068238,385.36498516320484,200.42524480712154,273.4925816023739,195.6848887240355,316.1557863501484,320.8302893175074,236.51780415430267,212.75017062314532,260.21958456973294,339.79171364985154,207.1275964391691,211.8020994065281,214.71216617210678,314.1937908011869,172.04896142433228,185.25610534124615,154.98367952522244,259.20566023738866
labeled-data\Pil05\img191.png,478.2759643916915,146.38518545994054,440.35311572700306,237.40002225519277,550.3293768545996,228.86738130563788,542.744807121662,365.38963649851627,602.4732937685462,243.08844955489604,614.7982195845698,384.35106083086055,647.0326409495551,232.6596661721067,691.591988130564,365.3896364985163,693.4881305637984,200.42524480712154,763.645400593472,294.28429525222543,314.25964391691394,130.26797477744793,381.57270029673595,198.52910237388716,271.59643916913944,201.37331602373877,313.3115727002968,320.8302893175074,231.77744807121655,208.00981454005927,266.8560830860534,335.05135756676555,206.1795252225519,208.95788575667643,203.33531157270022,321.7783605341246,171.10089020771505,184.308034124629,150.2433234421364,254.4653041543026
