scorer,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice
individuals,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand
bodyparts,thumbStart,thumbStart,thumbEnd,thumbEnd,indexStart,indexStart,indexEnd,indexEnd,middleStart,middleStart,middleEnd,middleEnd,ringStart,ringStart,ringEnd,ringEnd,littleStart,littleStart,littleEnd,littleEnd,thumbStart,thumbStart,thumbEnd,thumbEnd,indexStart,indexStart,indexEnd,indexEnd,middleStart,middleStart,middleEnd,middleEnd,ringStart,ringStart,ringEnd,ringEnd,littleStart,littleStart,littleEnd,littleEnd
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\Pil03\img019.png,408.11869436201783,164.39853857566754,345.54599406528195,161.55432492581593,392.9495548961425,208.95788575667643,319.0,272.4786572700296,417.59940652819006,230.76352373887232,342.7017804154303,299.0246513353115,442.2492581602375,242.14037833827882,396.7418397626113,309.4534347181008,477.3278931750743,248.77687685459932,474.4836795252226,299.9727225519287,275.3887240356083,80.02020029673571,293.40207715133533,107.51426557863488,240.3100890207715,102.77390949554882,227.0370919881305,157.76204005934704,211.86795252225517,105.61812314540043,192.90652818991094,165.34660979228477,189.1142433234421,105.61812314540043,154.03560830860528,153.9697551928782,176.78931750741833,92.34512611275949,140.76261127596428,129.3199035608307
labeled-data\Pil03\img025.png,410.0148367952523,162.5023961424331,344.5979228486647,160.6062537091987,393.8976261127597,208.00981454005927,318.05192878338283,269.634443620178,418.54747774480717,226.9712388724035,340.8056379821959,297.1285089020771,446.9896142433235,236.4519510385756,392.9495548961425,303.76500741839754,481.12017804154317,235.50387982195838,474.4836795252226,298.0765801186943,275.3887240356083,70.53948813056365,297.19436201780417,97.08548219584554,239.36201780415428,98.98162462907999,226.08902077151333,154.91782640949543,209.97181008902072,103.72198071216604,192.90652818991094,160.6062537091987,188.1661721068249,102.77390949554882,151.1913946587536,151.1255415430266,175.8412462908011,90.4489836795251,136.02225519287822,129.3199035608307
labeled-data\Pil03\img054.png,402.4302670623146,171.03503709198804,331.3249258160238,181.46382047477732,392.9495548961425,204.21752967359038,311.41543026706233,269.634443620178,411.9109792284867,226.02316765578627,337.01335311572706,299.0246513353115,439.40504451038584,236.4519510385756,392.9495548961425,308.5053635014836,473.5356083086055,241.19230712166166,469.7433234421366,299.9727225519287,268.75222551928783,80.02020029673577,280.12908011869433,115.09883531157254,234.62166172106822,99.92969584569721,230.8293768545994,157.76204005934704,206.1795252225519,100.87776706231438,189.11424332344205,161.55432492581593,184.373887240356,99.92969584569721,150.2433234421364,148.28132789317493,168.25667655786344,92.34512611275943,132.2299703264094,125.52761869436188
labeled-data\Pil03\img070.png,392.9495548961425,177.6715356083085,331.3249258160238,214.6463130563797,388.2091988130564,205.1656008902076,350.28635014836794,259.2056602373886,410.0148367952523,225.07509643916904,327.53264094955495,300.92079376854593,434.66468842729984,240.24423590504443,391.05341246290806,315.1418620178041,467.84718100890217,242.14037833827882,471.63946587537106,299.9727225519287,269.70029673590506,80.02020029673577,275.3887240356083,117.94304896142421,234.62166172106822,98.03355341246277,227.0370919881305,156.81396884272988,207.1275964391691,101.8258382789316,191.95845697329372,161.55432492581593,187.21810089020767,103.72198071216604,145.50296735905033,151.1255415430266,172.9970326409495,89.50091246290788,129.38575667655778,125.52761869436188
labeled-data\Pil03\img100.png,384.4169139465876,170.08696587537082,330.37685459940656,207.06174332344204,380.6246290801187,208.95788575667643,299.09050445103856,267.73830118694354,398.63798219584584,224.12702522255182,322.7922848664689,293.33622403560827,425.1839762611277,230.76352373887232,392.9495548961425,293.33622403560827,459.3145400593473,221.2828115727002,462.15875370919895,273.4267284866468,264.959940652819,74.33177299703254,272.54451038575667,115.09883531157254,228.93323442136494,99.92969584569721,221.34866468842728,153.9697551928782,202.38724035608305,99.92969584569721,187.21810089020767,159.6581824925815,179.63353115726994,98.98162462907999,139.8145400593471,146.38518545994054,171.10089020771505,84.76055637982182,118.00890207715122,102.77390949554882
labeled-data\Pil03\img101.png,383.4688427299704,174.82732195845688,330.37685459940656,209.90595697329366,380.6246290801187,204.21752967359038,300.0385756676558,268.68637240356077,398.6379821958457,221.2828115727002,321.84421364985167,293.33622403560827,422.33976261127606,228.86738130563788,388.2091988130565,284.8035830860533,461.2106824925817,220.334740356083,458.36646884273006,256.361446587537,266.8560830860534,73.38370178041532,271.59643916913944,112.25462166172093,231.77744807121655,96.13741097922832,222.29673590504444,151.1255415430266,204.28338278931744,98.98162462907999,186.27002967359044,159.6581824925815,176.78931750741833,100.87776706231438,140.76261127596428,141.6448293768545,169.20474777448067,84.76055637982176,119.90504451038566,101.8258382789316
labeled-data\Pil03\img120.png,390.10534124629083,178.6196068249257,338.90949554896144,215.59438427299693,385.36498516320484,214.6463130563797,310.4673590504451,273.4267284866468,404.32640949554906,232.6596661721067,330.37685459940656,296.1804376854599,433.7166172106826,239.2961646884272,399.58605341246295,313.24571958456966,466.89910979228495,239.2961646884272,477.3278931750743,299.0246513353115,273.4925816023739,80.02020029673577,282.0252225519288,123.63147626112749,241.25816023738872,102.77390949554882,230.8293768545994,159.6581824925815,209.97181008902072,103.72198071216604,196.69881305637978,161.55432492581593,188.1661721068249,106.56619436201765,149.29525222551922,153.021683976261,178.68545994065278,91.39705489614227,127.48961424332333,116.04690652818977
labeled-data\Pil03\img145.png,383.4688427299704,193.7887462908011,336.06528189910983,226.9712388724035,384.4169139465876,225.07509643916904,302.88278931750745,287.647796735905,402.4302670623146,236.4519510385756,325.6364985163205,311.34957715133527,427.08011869436206,244.9845919881305,387.2611275964393,325.57064540059343,460.2626112759645,246.88073442136488,466.89910979228495,293.33622403560827,266.8560830860534,87.60477002967343,273.4925816023739,135.9564020771512,231.77744807121655,117.94304896142421,220.40059347181005,171.9831083086052,204.28338278931744,120.78726261127582,187.21810089020767,179.56767804154293,184.373887240356,114.15076409495538,144.55489614243317,167.24275222551915,168.25667655786344,104.67005192878327,120.85311572700289,126.4756899109791
labeled-data\Pil03\img158.png,383.4688427299704,195.6848887240355,331.3249258160238,227.91931008902066,382.52077151335317,226.9712388724035,300.0385756676558,291.4400816023738,392.9495548961424,244.9845919881305,324.6884272997033,317.9860756676557,422.33976261127606,257.3095178041542,390.10534124629083,328.41485905044505,460.2626112759645,254.4653041543026,464.0548961424334,297.1285089020771,265.90801186943617,92.34512611275949,272.54451038575667,136.90447329376843,231.77744807121655,119.8391913946586,220.40059347181005,176.72346439169127,202.38724035608305,124.57954747774465,185.32195845697322,183.35996290801177,178.68545994065278,121.73533382789304,139.8145400593471,171.03503709198804,172.9970326409495,106.56619436201765,120.85311572700289,137.85254451038566
labeled-data\Pil03\img177.png,379.6765578635015,190.94453264094943,333.22106824925817,224.12702522255182,382.52077151335317,219.38666913946577,301.9347181008902,286.69972551928777,397.6899109792285,232.6596661721067,325.6364985163205,311.34957715133527,428.0281899109793,243.08844955489604,389.1572700296736,320.8302893175074,464.0548961424334,244.03652077151327,471.63946587537106,306.6092210682492,269.70029673590506,86.65669881305621,273.4925816023739,131.21604599406515,233.673590504451,113.20269287833815,223.24480712166167,172.93117952522243,207.1275964391691,117.94304896142421,188.1661721068249,175.7753931750741,181.5296735905044,116.99497774480699,145.50296735905033,165.34660979228477,167.30860534124622,104.67005192878327,122.74925816023728,135.9564020771512
labeled-data\Pil03\img190.png,389.1572700296736,166.294681008902,325.6364985163205,163.45046735905032,379.6765578635015,210.85402818991088,300.986646884273,281.0112982195845,398.6379821958457,233.60773738872393,327.53264094955495,302.8169362017804,425.1839762611277,247.8288056379821,387.2611275964393,312.2976483679525,464.0548961424334,250.67301928783377,470.69139465875384,300.92079376854593,264.959940652819,80.96827151335299,282.973293768546,108.4623367952521,231.77744807121655,106.56619436201765,224.1928783382789,164.39853857566754,204.28338278931744,110.35847922848649,188.1661721068249,171.9831083086052,182.4777448071216,107.51426557863488,143.60682492581594,161.55432492581593,166.360534124629,101.8258382789316,120.85311572700289,131.21604599406515
